X,Long,Lat,AreaSKM,Perimeter KM,HII,Elevation_m,County,siteid,sitenames,inMod,WDFWDetection,WDFWReproDetection,WDFWsurvey,eBirdDetect,Percent Canopy Cover,River Indicator,Perimeter Complexity,NLCDCode,Forest Type,Developed Type,Other Type,Open water Type
1843,-121.54729,47.94406,0.09,2.049067865,14,1245,Snohomish,NA,NA,0,0,0,0,0,0,0,6.830226218,11,0,0,0,1
1844,-122.11451,47.65145,0.048,1.27432755,60,11,King,NA,NA,0,0,0,0,0,41,0,5.816482872,21,0,1,0,0
1845,-121.49201,47.48525,0.194,2.996990848,5,1339,King,NA,NA,0,0,0,0,0,0,0,6.80431721,11,0,0,0,1
1846,-118.94164,46.17217,0.30972018,6.645802132,44,104,Walla Walla,NA,NA,0,0,0,0,0,0,0,11.94160372,11,0,0,0,1
1847,-118.94469,48.23375,0.066,1.523633639,15,676,Okanogan,NA,NA,0,0,0,0,0,0,0,5.930735896,95,0,0,0,1
1848,-121.96856,48.52941,0.041,3.590091479,23,35,Skagit,NA,NA,0,0,0,0,0,20,0,17.73019804,81,0,1,0,0
1849,-122.52179,47.98097,0.053,1.260898163,18,81,Island,NA,NA,0,0,0,0,0,0,0,5.476991628,11,0,0,0,1
1850,-121.92163,45.66317,0.28,5.50089426,40,97,Skamania,NA,NA,0,0,0,0,0,0,0,10.395713,11,0,0,0,1
1851,-118.82508,47.43518,0.23,4.90283407,5,498,Lincoln,NA,NA,0,0,0,0,0,0,0,10.22311573,71,0,0,1,0
1852,-121.92644,45.67921,0.044,1.313934559,43,146,Skamania,NA,NA,0,0,0,0,0,0,0,6.263937235,11,0,0,0,1
1853,-121.92296,48.05967,0.042,1.45033958,28,207,Snohomish,NA,NA,0,0,0,0,0,0,0,7.076932508,11,0,0,0,1
1854,-118.89476,48.20605,0.042,1.21760767,7,795,Okanogan,NA,NA,0,0,0,0,0,0,0,5.941317071,95,0,0,0,1
1855,-122.75555,45.68422,0.06164417,4.898713499,42,6,Clark,NA,NA,0,0,0,0,0,0,0,19.73040662,95,0,0,0,1
1856,-118.53457,47.53733,0.081,3.623838957,1,636,Lincoln,NA,NA,0,0,0,0,0,0,0,12.7328722,52,0,0,1,0
1857,-122.36559,46.88485,0.539,3.914659036,18,192,Pierce,NA,NA,0,0,0,0,0,0,0,5.332115629,11,0,0,0,1
1858,-118.13251,48.87535,0.068,2.677981412,12,636,Stevens,NA,NA,0,0,0,0,0,0,0,10.26958992,95,0,0,0,1
1859,-118.02814,46.98257,0.165,5.095231674,13,479,Adams,NA,NA,0,0,0,0,0,0,0,12.54359327,52,0,0,1,0
1860,-117.96732,48.75514,0.139,2.274374947,12,631,Stevens,NA,NA,0,0,0,0,0,0,0,6.100348735,11,0,0,0,1
1861,-117.76785,47.35031,0.213,4.696871903,16,660,Spokane,NA,NA,0,0,0,0,0,0,0,10.17697984,11,0,0,0,1
1862,-124.04073,46.53721,0.107,3.225034319,35,10,Pacific,NA,NA,0,0,0,0,0,0,0,9.859217595,95,0,0,0,1
1863,-118.0288,47.07754,0.069,3.258853783,10,513,Adams,NA,NA,0,0,0,0,0,0,0,12.40624432,71,0,0,1,0
1864,-117.78324,47.27229,0.124,4.458384759,15,638,Spokane,NA,NA,0,0,0,0,0,21,0,12.66096193,95,0,0,0,1
1865,-117.99328,46.91188,0.097,3.951888214,5,474,Adams,NA,NA,0,0,0,0,0,16,0,12.68874835,95,0,0,0,1
1866,-117.98587,47.14925,0.051,1.679388754,14,559,Adams,NA,NA,0,0,0,0,0,0,0,7.436458394,11,0,0,0,1
1867,-117.6298,48.16917,0.10780778,2.545133019,8,718,Stevens,NA,NA,0,0,0,0,0,0,0,7.751494329,11,0,0,0,1
1868,-121.46619,47.47664,0.059,1.394508583,5,1469,King,NA,NA,0,0,0,0,0,0,0,5.741100982,11,0,0,0,1
1869,-117.57275,47.41858,0.22,5.838062405,12,700,Spokane,NA,NA,0,0,0,0,0,0,0,12.44679087,11,0,0,0,1
1870,-117.33769,48.6508,0.069,1.579855591,9,801,Pend Oreille,NA,NA,0,0,0,0,0,0,0,6.014407447,11,0,0,0,1
1871,-117.02016,47.77864,2.443,10.2097122,21,665,Spokane,NA,NA,0,0,0,0,0,0,0,6.532084083,11,0,0,0,1
1872,-121.83393,46.51739,0.0941649,2.501375581,14,284,Lewis,NA,NA,0,0,0,0,0,52,0,8.151440841,90,0,0,0,1
1873,-117.94393,47.27191,0.058,2.48181929,17,593,Lincoln,NA,NA,0,0,0,0,0,0,0,10.30519369,52,0,0,1,0
1874,-117.9213,48.8972,0.059,2.219193069,12,998,Stevens,NA,NA,0,0,0,0,0,0,0,9.136273278,11,0,0,0,1
1875,-117.88328,48.79554,0.049,2.617381415,12,975,Stevens,NA,NA,0,0,0,0,0,73,0,11.82412397,42,1,0,0,0
1876,-117.45667,48.10261,0.272,7.328696427,13,755,Stevens,NA,NA,0,0,0,0,0,66,0,14.05213393,42,1,0,0,0
1877,-123.41184,46.99778,0.051,1.450329862,53,19,Grays Harbor,NA,NA,0,0,0,0,0,0,0,6.422168576,11,0,0,0,1
1878,-122.1158,46.32669,0.055,1.917809696,0,1396,Skamania,NA,NA,0,0,0,0,0,0,0,8.177568021,11,0,0,0,1
1879,-117.20894,48.0577,0.31,9.301914059,22,696,Pend Oreille,NA,NA,0,0,0,0,0,32,0,16.70673084,90,0,0,0,1
1880,-119.75121,48.54493,1.59879611,9.286893501,23,692,Okanogan,NA,NA,0,0,0,0,0,0,0,7.344697673,11,0,0,0,1
1881,-117.8027,47.37727,0.21545943,3.887795327,16,650,Spokane,NA,NA,0,0,0,0,0,0,0,8.375690871,11,0,0,0,1
1882,-122.26499,48.15254,0.387,4.616383831,31,135,Snohomish,NA,NA,0,0,0,0,0,0,0,7.420726556,11,0,0,0,1
1883,-117.02971,48.22402,0.225,2.993345486,11,811,Pend Oreille,NA,NA,0,0,0,0,0,0,0,6.310526372,11,0,0,0,1
1884,-117.60976,47.368,0.092,2.073079842,8,702,Spokane,NA,NA,0,0,0,0,0,0,0,6.834741838,71,0,0,1,0
1885,-121.96642,45.64751,0.177,6.75817437,43,40,Skamania,NA,NA,0,0,0,0,0,28,0,16.06359551,22,0,1,0,0
1886,-117.4011,48.29478,0.081,4.168495622,11,826,Pend Oreille,NA,NA,0,0,0,0,0,72,0,14.64660065,42,1,0,0,0
1887,-122.6884,45.67413,0.07014468,1.952397252,56,50,Clark,NA,NA,0,0,0,0,0,0,0,7.371753734,95,0,0,0,1
1888,-121.6108,47.45096,0.06,1.465421616,10,944,King,NA,NA,0,0,0,0,0,0,0,5.982558696,11,0,0,0,1
1889,-118.65473,47.55855,0.041,3.558610849,5,599,Lincoln,NA,NA,0,0,0,0,0,0,0,17.57472629,52,0,0,1,0
1890,-122.97284,46.64928,0.047,1.278016245,54,51,Lewis,NA,NA,0,0,0,0,0,0,0,5.895049351,11,0,0,0,1
1891,-121.23234,45.66557,0.091,3.46799027,28,21,Klickitat,NA,NA,0,0,0,0,0,0,0,11.4962758,11,0,0,0,1
1892,-122.03761,47.33329,1.158,16.17525492,38,165,King,NA,NA,0,0,0,0,0,0,0,15.03131078,11,0,0,0,1
1893,-122.89587,46.93007,0.041,1.125671634,28,96,Thurston,NA,NA,0,0,0,0,0,27,0,5.559295945,95,0,0,0,1
1894,-120.92138,47.81454,0.105,2.348834166,6,1513,Chelan,NA,NA,0,0,0,0,0,0,0,7.248659606,11,0,0,0,1
1895,-122.81526,46.73644,0.04406898,1.686304263,28,75,Lewis,NA,NA,0,0,0,0,0,0,0,8.032845956,11,0,0,0,1
1896,-123.41917,46.99325,0.147,4.028218623,53,8,Grays Harbor,NA,NA,0,0,0,0,0,0,0,10.50641051,11,0,0,0,1
1897,-120.60241,47.01221,0.091,2.825886307,52,470,Kittitas,NA,NA,0,0,0,0,0,0,0,9.367721891,71,0,0,1,0
1898,-122.24475,48.46275,0.096,3.0107748,43,11,Skagit,NA,NA,0,0,0,0,0,16,0,9.717233884,95,0,0,0,1
1899,-122.9681,47.47127,0.063639,1.630797356,22,135,Mason,NA,NA,0,0,0,0,0,0,0,6.464550395,11,0,0,0,1
1900,-120.47474,46.59911,0.055,1.955345912,50,312,Yakima,NA,NA,0,0,0,0,0,42,0,8.337622983,95,0,0,0,1
1901,-120.09187,46.2476,0.096,6.522298431,47,199,Yakima,NA,NA,0,0,0,0,0,0,0,21.05062767,95,0,0,0,1
1902,-119.75959,48.3194,0.042,2.453664868,17,752,Okanogan,NA,NA,0,0,0,0,0,0,0,11.97265862,11,0,0,0,1
1903,-118.97137,46.32709,0.084,3.127911527,9,147,Franklin,NA,NA,0,0,0,0,0,0,0,10.79232009,82,0,1,0,0
1904,-122.57756,48.99855,0.09047038,2.108830094,36,80,Whatcom,NA,NA,0,0,0,0,0,60,0,7.011135866,95,0,0,0,1
1905,-119.5904,47.73132,0.75124357,9.521974362,7,560,Douglas,NA,NA,0,0,0,0,0,0,0,10.98592485,11,0,0,0,1
1906,-118.69218,48.00527,0.07263183,2.633556185,13,492,Ferry,NA,NA,0,0,0,0,0,0,0,9.771901817,11,0,0,0,1
1907,-118.63466,47.61803,0.059,2.657792798,5,657,Lincoln,NA,NA,0,0,0,0,0,0,0,10.94195979,11,0,0,0,1
1908,-118.46702,47.46137,0.124,3.181155715,5,626,Lincoln,NA,NA,0,0,0,0,0,0,0,9.033875176,95,0,0,0,1
1909,-118.38445,47.6117,0.062,2.026156015,6,700,Lincoln,NA,NA,0,0,0,0,0,0,0,8.137238371,71,0,0,1,0
1910,-122.74988,45.73038,0.04579027,1.427934493,21,5,Clark,NA,NA,0,0,0,0,0,16,0,6.673008565,31,0,0,1,0
1911,-122.74318,45.74321,0.54483674,5.494878115,39,6,Clark,NA,NA,0,0,0,0,0,0,0,7.444317211,11,0,0,0,1
1912,-119.27953,47.84154,0.05,1.672052814,7,669,Douglas,NA,NA,0,0,0,0,0,30,0,7.477647507,90,0,0,0,1
1913,-122.65617,45.70791,0.04830539,1.323004208,42,60,Clark,NA,NA,0,0,0,0,0,0,0,6.019541724,11,0,0,0,1
1914,-122.09353,46.4755,1.572,19.31899365,13,272,Lewis,NA,NA,0,0,0,0,0,0,0,15.4084243,11,0,0,0,1
1915,-119.90242,46.196,0.171,7.001044673,30,210,Yakima,NA,NA,0,0,0,0,0,0,0,16.93030546,90,0,0,0,1
1916,-119.2243,46.82452,0.09402001,1.853804165,24,258,Adams,NA,NA,0,0,0,0,0,0,0,6.045799037,11,0,0,0,1
1917,-121.31481,48.46972,0.169,4.124304923,10,1498,Skagit,NA,NA,0,0,0,0,0,0,0,10.03245948,11,0,0,0,1
1918,-122.34516,48.28222,0.098,3.173780365,37,72,Snohomish,NA,NA,0,0,0,0,0,0,0,10.13826949,11,0,0,0,1
1919,-123.10959,48.51482,0.075,2.285914351,22,67,San Juan,NA,NA,0,0,0,0,0,17,0,8.34697903,11,0,0,0,1
1920,-120.59422,48.18773,0.061,2.147014099,5,699,Chelan,NA,NA,0,0,0,0,0,65,0,8.693005988,90,0,0,0,1
1921,-122.26652,46.95018,0.704,8.986262472,22,188,Pierce,NA,NA,0,0,0,0,0,0,0,10.71008135,11,0,0,0,1
1922,-119.52427,47.44573,0.323,4.444744784,10,329,Grant,NA,NA,0,0,0,0,0,0,0,7.820698938,11,0,0,0,1
1923,-122.10639,47.44126,0.279,3.942509201,50,168,King,NA,NA,0,0,0,0,0,0,0,7.463982525,11,0,0,0,1
1924,-118.96553,46.02857,0.1364866,3.065525919,26,106,Benton,NA,NA,0,0,0,0,0,0,0,8.297743101,11,0,0,0,1
1925,-122.72326,47.85277,0.04212755,1.603317259,22,132,Jefferson,NA,NA,0,0,0,0,0,0,0,7.811534696,11,0,0,0,1
1926,-117.48487,48.65592,0.05064971,1.882543017,13,1008,Pend Oreille,NA,NA,0,0,0,0,0,0,0,8.364816675,11,0,0,0,1
1927,-121.65247,47.54855,0.078,2.028797361,10,1209,King,NA,NA,0,0,0,0,0,0,0,7.264259834,11,0,0,0,1
1928,-119.18579,46.9245,0.278,7.18541534,14,308,Grant,NA,NA,0,0,0,0,0,0,0,13.62791697,11,0,0,0,1
1929,-121.21464,47.62711,0.054,1.501948871,9,1399,King,NA,NA,0,0,0,0,0,0,0,6.463358849,11,0,0,0,1
1930,-119.58725,48.54764,0.05,1.548948182,10,726,Okanogan,NA,NA,0,0,0,0,0,0,0,6.927106856,11,0,0,0,1
1931,-117.13622,48.29677,0.071,1.752780905,11,914,Pend Oreille,NA,NA,0,0,0,0,0,0,0,6.578069521,11,0,0,0,1
1932,-117.13256,48.65004,0.052,2.751043945,9,1086,Pend Oreille,NA,NA,0,0,0,0,0,22,0,12.06412577,71,0,0,1,0
1933,-121.31343,48.22054,0.082,1.748525378,10,1481,Snohomish,NA,NA,0,0,0,0,0,0,0,6.106115485,11,0,0,0,1
1934,-117.72738,47.77361,0.142,3.673352455,22,742,Spokane,NA,NA,0,0,0,0,0,55,0,9.748065268,95,0,0,0,1
1935,-117.7038,47.37543,0.383,5.357656107,16,693,Spokane,NA,NA,0,0,0,0,0,0,0,8.657160058,71,0,0,1,0
1936,-117.81544,47.42773,0.044,1.889145873,18,694,Spokane,NA,NA,0,0,0,0,0,0,0,9.006149578,11,0,0,0,1
1937,-121.61586,45.71754,0.059,1.606421168,29,191,Skamania,NA,NA,0,0,0,0,0,0,0,6.613531288,11,0,0,0,1
1938,-120.89883,47.18321,0.0697357,1.478469575,39,570,Kittitas,NA,NA,0,0,0,0,0,0,0,5.598669221,11,0,0,0,1
1939,-120.81699,48.43933,0.041,1.160695759,5,1356,Chelan,NA,NA,0,0,0,0,0,0,0,5.732267771,11,0,0,0,1
1940,-122.28129,47.29162,0.11917212,2.569751383,42,122,King,NA,NA,0,0,0,0,0,0,0,7.443955629,11,0,0,0,1
1941,-117.33082,48.42743,0.051,2.459855526,23,735,Pend Oreille,NA,NA,0,0,0,0,0,0,0,10.89242335,11,0,0,0,1
1942,-117.22292,48.15111,0.144,2.660326964,13,765,Pend Oreille,NA,NA,0,0,0,0,0,0,0,7.010577106,71,0,0,1,0
1943,-120.51702,46.62774,0.048,1.261082378,50,331,Yakima,NA,NA,0,0,0,0,0,0,0,5.756027211,11,0,0,0,1
1944,-124.01276,46.73395,0.043,1.621155918,22,24,Pacific,NA,NA,0,0,0,0,0,0,0,7.817908053,31,0,0,1,0
1945,-120.3347,47.30368,0.08410942,1.958657301,28,1049,Chelan,NA,NA,0,0,0,0,0,0,0,6.753612469,11,0,0,0,1
1946,-120.18759,46.27615,0.161,3.445197318,30,210,Yakima,NA,NA,0,0,0,0,0,28,0,8.586203205,90,0,0,0,1
1947,-121.29005,48.43255,0.042,1.39850955,10,1523,Skagit,NA,NA,0,0,0,0,0,0,0,6.824027858,11,0,0,0,1
1948,-119.94469,47.24318,0.078,2.887140354,32,423,Grant,NA,NA,0,0,0,0,0,0,0,10.33762076,11,0,0,0,1
1949,-123.0517,46.94322,0.043,1.715880141,18,94,Thurston,NA,NA,0,0,0,0,0,0,0,8.274708819,11,0,0,0,1
1950,-118.93464,48.20162,0.048,2.264016793,15,742,Okanogan,NA,NA,0,0,0,0,0,0,0,10.33377557,11,0,0,0,1
1951,-121.76103,47.54917,0.04583216,1.37703438,10,313,King,NA,NA,0,0,0,0,0,38,0,6.432201198,90,0,0,0,1
1952,-121.7573,47.63643,0.048,2.009744386,10,342,King,NA,NA,0,0,0,0,0,65,0,9.173186126,41,1,0,0,0
1953,-122.98158,47.4673,0.275,3.710625502,22,150,Mason,NA,NA,0,0,0,0,0,0,0,7.075885198,11,0,0,0,1
1954,-123.07446,47.4284,0.058,2.578229131,22,160,Mason,NA,NA,0,0,0,0,0,0,0,10.70551377,11,0,0,0,1
1955,-119.32093,47.58963,0.40960984,8.532071084,10,471,Grant,NA,NA,0,0,0,0,0,0,0,13.33120094,11,0,0,0,1
1956,-118.50952,47.71934,0.156,4.109363306,5,707,Lincoln,NA,NA,0,0,0,0,0,17,0,10.40428498,90,0,0,0,1
1957,-121.49648,47.43874,0.123,2.237062934,5,1032,King,NA,NA,0,0,0,0,0,0,0,6.378604079,11,0,0,0,1
1958,-123.38062,46.98215,0.058,4.231768083,51,9,Grays Harbor,NA,NA,0,0,0,0,0,35,0,17.57146055,81,0,1,0,0
1959,-119.56138,48.53953,0.074,1.817540478,15,630,Okanogan,NA,NA,0,0,0,0,0,0,0,6.681411679,11,0,0,0,1
1960,-122.83002,47.59601,0.23763474,6.346262951,22,123,Kitsap,NA,NA,0,0,0,0,0,0,0,13.01856445,11,0,0,0,1
1961,-123.12487,48.5471,0.042,2.119505215,22,202,San Juan,NA,NA,0,0,0,0,0,0,0,10.34212647,11,0,0,0,1
1962,-117.8108,47.33275,0.045,1.985849834,16,647,Spokane,NA,NA,0,0,0,0,0,37,0,9.361385895,11,0,0,0,1
1963,-119.32924,47.27762,0.07431336,3.57490642,6,349,Grant,NA,NA,0,0,0,0,0,0,0,13.11388071,52,0,0,1,0
1964,-123.02913,46.89852,0.04814909,2.154282338,26,42,Thurston,NA,NA,0,0,0,0,0,0,0,9.817673367,11,0,0,0,1
1965,-119.31874,45.92842,0.07844711,1.9274105,37,81,Benton,NA,NA,0,0,0,0,0,0,0,6.881541703,11,0,0,0,1
1966,-122.65578,48.3941,0.541,6.714314829,26,16,Island,NA,NA,0,0,0,0,0,0,0,9.128576692,11,0,0,0,1
1967,-119.20673,47.97191,0.044,1.84895272,15,767,Douglas,NA,NA,0,0,0,0,0,0,0,8.814536237,11,0,0,0,1
1968,-123.4207,46.99476,0.064,2.538315131,53,8,Grays Harbor,NA,NA,0,0,0,0,0,0,0,10.03357154,11,0,0,0,1
1969,-118.71297,46.63681,0.103,1.943543052,21,239,Franklin,NA,NA,0,0,0,0,0,0,0,6.055856186,82,0,1,0,0
1970,-118.84192,47.50086,0.139,3.110348868,5,517,Lincoln,NA,NA,0,0,0,0,0,0,0,8.342605428,71,0,0,1,0
1971,-122.50059,45.57514,0.36293567,5.892376697,50,8,Clark,NA,NA,0,0,0,0,0,0,0,9.780829234,95,0,0,0,1
1972,-122.50696,48.4486,0.091,3.783616185,26,0,Skagit,NA,NA,0,0,0,0,0,0,0,12.54256552,11,0,0,0,1
1973,-119.06157,46.73757,0.067,4.548211598,23,298,Franklin,NA,NA,0,0,0,0,0,28,0,17.57127436,82,0,1,0,0
1974,-118.69985,47.65981,0.241,7.583471683,9,641,Lincoln,NA,NA,0,0,0,0,0,0,0,15.44754781,71,0,0,1,0
1975,-121.90681,46.52075,0.046,1.829266183,35,280,Lewis,NA,NA,0,0,0,0,0,38,0,8.528997556,95,0,0,0,1
1976,-118.47821,47.6029,0.085,3.276304077,5,690,Lincoln,NA,NA,0,0,0,0,0,0,0,11.23763027,11,0,0,0,1
1977,-122.39657,46.90575,0.044,1.182337618,14,188,Pierce,NA,NA,0,0,0,0,0,44,0,5.636573434,95,0,0,0,1
1978,-121.84298,48.34856,0.053,2.201593463,6,1048,Skagit,NA,NA,0,0,0,0,0,0,0,9.563110901,11,0,0,0,1
1979,-121.84782,48.62377,0.063,1.944669238,12,1059,Skagit,NA,NA,0,0,0,0,0,0,0,7.747747697,11,0,0,0,1
1980,-118.25668,47.08091,0.057,4.604699753,6,514,Adams,NA,NA,0,0,0,0,0,0,0,19.28696488,71,0,0,1,0
1981,-120.38283,46.46671,0.068,1.696833153,47,265,Yakima,NA,NA,0,0,0,0,0,0,0,6.507058099,11,0,0,0,1
1982,-118.21739,47.96391,0.15,2.578474657,11,595,Stevens,NA,NA,0,0,0,0,0,0,0,6.657592936,11,0,0,0,1
1983,-122.46898,46.81721,0.05040243,3.462498182,14,172,Thurston,NA,NA,0,0,0,0,0,51,0,15.42282094,42,1,0,0,0
1984,-120.18476,48.39545,0.09725898,2.446643331,6,737,Okanogan,NA,NA,0,0,0,0,0,0,0,7.845232299,11,0,0,0,1
1985,-118.0171,47.22777,0.041,1.88343756,13,575,Adams,NA,NA,0,0,0,0,0,0,0,9.301635106,95,0,0,0,1
1986,-120.13698,47.37528,0.06568071,2.037718163,38,195,Douglas,NA,NA,0,0,0,0,0,0,0,7.951063045,11,0,0,0,1
1987,-119.83489,46.84066,0.30676906,4.869039979,15,202,Grant,NA,NA,0,0,0,0,0,0,0,8.79098548,11,0,0,0,1
1988,-117.87764,48.28513,0.042,2.803679615,8,749,Stevens,NA,NA,0,0,0,0,0,0,0,13.68055571,11,0,0,0,1
1989,-117.71195,47.16802,0.099,2.495913464,10,589,Whitman,NA,NA,0,0,0,0,0,0,0,7.932533714,11,0,0,0,1
1990,-117.69474,47.5482,0.046,2.818474465,30,736,Spokane,NA,NA,0,0,0,0,0,48,0,13.14120495,90,0,0,0,1
1991,-117.67855,47.85142,0.125,2.334269528,22,559,Spokane,NA,NA,0,0,0,0,0,0,0,6.602311249,11,0,0,0,1
1992,-117.97248,48.71304,0.055,2.694168075,12,588,Stevens,NA,NA,0,0,0,0,0,0,0,11.48797127,52,0,0,1,0
1993,-119.61274,48.56695,0.08,1.898044461,14,805,Okanogan,NA,NA,0,0,0,0,0,0,0,6.710600546,11,0,0,0,1
1994,-123.85442,47.72202,0.10999474,2.09492081,4,778,Jefferson,NA,NA,0,0,0,0,0,0,0,6.316574928,11,0,0,0,1
1995,-119.59866,46.67377,0.302,8.018006127,15,126,Grant,NA,NA,0,0,0,0,0,0,0,14.59025601,71,0,0,1,0
1996,-119.33237,47.70986,0.067,2.159936519,5,737,Douglas,NA,NA,0,0,0,0,0,0,0,8.344562772,11,0,0,0,1
1997,-120.06523,46.25213,0.154,5.037887358,26,199,Yakima,NA,NA,0,0,0,0,0,22,0,12.83772571,90,0,0,0,1
1998,-121.72162,48.85734,0.05,1.719250283,5,1428,Whatcom,NA,NA,0,0,0,0,0,18,0,7.688721006,31,0,0,1,0
1999,-121.18419,48.68401,0.043,1.264825482,13,1110,Whatcom,NA,NA,0,0,0,0,0,0,0,6.0995301,11,0,0,0,1
2000,-117.86944,47.37977,0.101,2.870953692,9,673,Lincoln,NA,NA,0,0,0,0,0,0,0,9.0336966,11,0,0,0,1
2001,-122.03011,47.76794,0.05380569,2.865121674,34,143,King,NA,NA,0,0,0,0,0,0,0,12.35176349,11,0,0,0,1
2002,-122.19291,48.12502,0.05767102,1.793376881,54,29,Snohomish,NA,NA,0,0,0,0,0,0,0,7.467801241,11,0,0,0,1
2003,-119.13759,47.85035,0.134,2.306219449,7,491,Grant,NA,NA,0,0,0,0,0,0,0,6.300111433,11,0,0,0,1
2004,-122.76622,46.31211,0.054,5.624175917,22,155,Cowlitz,NA,NA,0,0,0,0,0,23,0,24.20259963,23,0,1,0,0
2005,-119.11082,48.06097,0.122,2.457711832,11,779,Douglas,NA,NA,0,0,0,0,0,0,0,7.036408506,11,0,0,0,1
2006,-119.00106,46.59593,0.041,1.973387071,33,269,Franklin,NA,NA,0,0,0,0,0,0,0,9.745864081,11,0,0,0,1
2007,-117.6042,47.4452,0.42880986,10.77315331,39,702,Spokane,NA,NA,0,0,0,0,0,26,0,16.45168777,71,0,0,1,0
2008,-123.21103,47.23285,0.054,2.597904774,32,87,Mason,NA,NA,0,0,0,0,0,0,0,11.17960214,11,0,0,0,1
2009,-121.26208,48.42486,0.105,3.016329051,10,1397,Skagit,NA,NA,0,0,0,0,0,0,0,9.308593542,11,0,0,0,1
2010,-120.55798,46.3241,0.24202173,13.35564022,22,241,Yakima,NA,NA,0,0,0,0,0,39,0,27.14798065,95,0,0,0,1
2011,-122.60617,48.45975,0.15,5.387131915,50,161,Skagit,NA,NA,0,0,0,0,0,0,0,13.90951479,11,0,0,0,1
2012,-121.42072,47.63607,0.14942161,3.282359181,5,1319,King,NA,NA,0,0,0,0,0,0,0,8.491401915,11,0,0,0,1
2013,-119.1311,47.91368,0.061,2.071721904,11,679,Grant,NA,NA,0,0,0,0,0,0,0,8.388156804,71,0,0,1,0
2014,-119.09572,49.00611,0.042,1.298673261,5,1208,Okanogan,NA,NA,0,0,0,0,0,255,0,6.336876653,0,0,0,1,0
2015,-119.06593,46.64002,0.11,4.567611588,10,261,Franklin,NA,NA,0,0,0,0,0,0,0,13.77186711,11,0,0,0,1
2016,-121.58405,46.54959,0.12380064,2.86754542,10,1180,Lewis,NA,NA,0,0,0,0,0,0,0,8.149835835,11,0,0,0,1
2017,-121.58031,47.62531,0.15182142,4.082433813,1,601,King,NA,NA,0,0,0,0,0,0,0,10.47737837,11,0,0,0,1
2018,-119.48774,47.52777,1.211,13.65271632,11,333,Grant,NA,NA,0,0,0,0,0,0,0,12.40643472,11,0,0,0,1
2019,-122.76281,47.52194,0.087,1.898075019,26,105,Kitsap,NA,NA,0,0,0,0,0,0,0,6.435076987,23,0,1,0,0
2020,-122.22276,46.36154,0.111,2.197971166,9,1194,Skamania,NA,NA,0,0,0,0,0,50,0,6.59721293,90,0,0,0,1
2021,-122.17663,47.19384,0.053,6.427341847,38,190,Pierce,NA,NA,0,0,0,0,0,61,0,27.91858893,22,0,1,0,0
2022,-118.38825,47.67661,0.061,1.863243195,18,699,Lincoln,NA,NA,0,0,0,0,0,0,0,7.544051182,11,0,0,0,1
2023,-122.08409,47.3235,0.268,3.623339257,38,168,King,NA,NA,0,0,0,0,0,0,0,6.999090391,11,0,0,0,1
2024,-122.06985,48.97846,0.636,8.51192526,13,244,Whatcom,NA,NA,0,0,0,0,0,0,0,10.67331296,11,0,0,0,1
2025,-119.15753,48.98266,0.043,1.595366411,5,1299,Okanogan,NA,NA,0,0,0,0,0,0,0,7.693540004,11,0,0,0,1
2026,-119.11143,46.67646,0.072,2.891580456,10,267,Franklin,NA,NA,0,0,0,0,0,0,0,10.7762841,11,0,0,0,1
2027,-121.78641,47.81929,0.109,2.200875138,32,208,Snohomish,NA,NA,0,0,0,0,0,0,0,6.666258578,11,0,0,0,1
2028,-121.95613,47.27071,0.059,2.11443804,18,239,King,NA,NA,0,0,0,0,0,0,0,8.705003652,11,0,0,0,1
2029,-119.50596,47.03749,0.417,30.89959032,7,341,Grant,NA,NA,0,0,0,0,0,41,0,47.85030319,95,0,0,0,1
2030,-119.09399,47.40895,1.055,8.907267593,18,388,Grant,NA,NA,0,0,0,0,0,0,0,8.671980045,82,0,1,0,0
2031,-119.48585,47.01127,0.119,4.884476595,7,337,Grant,NA,NA,0,0,0,0,0,0,0,14.15939027,11,0,0,0,1
2032,-117.62239,48.04488,4.4240938,20.82344149,34,726,Stevens,NA,NA,0,0,0,0,0,0,0,9.90011738,11,0,0,0,1
2033,-119.30313,47.24833,0.313,7.305116309,27,340,Grant,NA,NA,0,0,0,0,0,0,0,13.05734762,11,0,0,0,1
2034,-119.65977,45.94988,0.07018946,1.947285453,9,132,Benton,NA,NA,0,0,0,0,0,0,0,7.350107126,11,0,0,0,1
2035,-118.56363,47.52701,0.052,1.787864079,5,620,Lincoln,NA,NA,0,0,0,0,0,0,0,7.840302638,11,0,0,0,1
2036,-121.74634,46.97974,0.087,1.891823889,5,1421,Pierce,NA,NA,0,0,0,0,0,0,0,6.413883672,11,0,0,0,1
2037,-119.26271,46.2544,0.06,2.411029987,38,105,Benton,NA,NA,0,0,0,0,0,0,0,9.842988704,22,0,1,0,0
2038,-121.47131,47.4224,0.062,1.449084353,18,1391,King,NA,NA,0,0,0,0,0,0,0,5.819662807,11,0,0,0,1
2039,-119.75292,46.8343,0.13,8.944060454,15,165,Grant,NA,NA,0,0,0,0,0,0,0,24.80636044,95,0,0,0,1
2040,-119.13482,48.99996,0.065,1.871508576,5,1176,Okanogan,NA,NA,0,0,0,0,0,0,0,7.340660574,31,0,0,1,0
2041,-119.12934,48.04299,0.109,2.618778102,11,755,Douglas,NA,NA,0,0,0,0,0,0,0,7.932050159,11,0,0,0,1
